checked_items,tone,category
일정_변수_시간압박있음|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_시간압박있음|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,kind,schedule_change
아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기,kind,schedule_change
아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,kind,schedule_change
아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,kind,schedule_change
아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기,kind,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_장소 이동하기,kind,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기,kind,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_일정변경가능성|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기,kind,schedule_change
일정_변수_일정변경가능성|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_일정변경가능성|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_일정변경가능성|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기,kind,schedule_change
일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_시간압박있음|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,kind,schedule_change
아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,kind,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기,strict,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_하던 활동 멈추기,strict,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_장소 이동하기,strict,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_미리알림_30분 전,strict,schedule_change
일정_변수_일정변경가능성|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기,strict,schedule_change
일정_변수_일정변경가능성|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_장소 이동하기,strict,schedule_change
일정_변수_일정변경가능성|아동_일정변화_예정과 다른 일이 생기기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_일정변경가능성|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기,strict,schedule_change
일정_변수_일정변경가능성|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_일정변경가능성|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기,strict,schedule_change
일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_장소 이동하기,strict,schedule_change
일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_시간압박있음|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기,strict,schedule_change
일정_변수_시간압박있음|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_시간압박있음|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,strict,schedule_change
아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기,strict,schedule_change
아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,strict,schedule_change
아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,strict,schedule_change
아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기,strict,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_장소 이동하기,strict,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기,strict,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_일정변경가능성|일정_변수_시간압박있음|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_일정변경가능성|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기,strict,schedule_change
일정_변수_일정변경가능성|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_일정변경가능성|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_일정변경가능성|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기,strict,schedule_change
일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_시간압박있음|아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,strict,schedule_change
일정_변수_시간압박있음|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,strict,schedule_change
아동_일정변화_예정과 다른 일이 생기기|아동_일정변화_하던 활동 멈추기|아동_일정변화_장소 이동하기|아동_미리알림_30분 전,strict,schedule_change
아동_장소_새로운 장소|일정_장소_새로운장소|아동_설명_먼저 보여주고 설명하면 잘 이해해요,kind,new_place
아동_장소_새로운 장소|일정_장소_새로운장소|아동_설명_그림이나 사진이 있으면 좋아요,kind,new_place
아동_장소_새로운 장소|일정_장소_새로운장소|아동_미리알림_전 날,kind,new_place
아동_장소_새로운 장소|일정_장소_새로운장소|일정_변수_낯선사람만남,kind,new_place
아동_장소_새로운 장소|아동_설명_먼저 보여주고 설명하면 잘 이해해요|아동_설명_그림이나 사진이 있으면 좋아요,kind,new_place
아동_장소_새로운 장소|아동_설명_먼저 보여주고 설명하면 잘 이해해요|아동_미리알림_전 날,kind,new_place
아동_장소_새로운 장소|아동_설명_먼저 보여주고 설명하면 잘 이해해요|일정_변수_낯선사람만남,kind,new_place
아동_장소_새로운 장소|아동_설명_그림이나 사진이 있으면 좋아요|아동_미리알림_전 날,kind,new_place
아동_장소_새로운 장소|아동_설명_그림이나 사진이 있으면 좋아요|일정_변수_낯선사람만남,kind,new_place
아동_장소_새로운 장소|아동_미리알림_전 날|일정_변수_낯선사람만남,kind,new_place
일정_장소_새로운장소|아동_설명_먼저 보여주고 설명하면 잘 이해해요|아동_설명_그림이나 사진이 있으면 좋아요,kind,new_place
일정_장소_새로운장소|아동_설명_먼저 보여주고 설명하면 잘 이해해요|아동_미리알림_전 날,kind,new_place
일정_장소_새로운장소|아동_설명_먼저 보여주고 설명하면 잘 이해해요|일정_변수_낯선사람만남,kind,new_place
일정_장소_새로운장소|아동_설명_그림이나 사진이 있으면 좋아요|아동_미리알림_전 날,kind,new_place
일정_장소_새로운장소|아동_설명_그림이나 사진이 있으면 좋아요|일정_변수_낯선사람만남,kind,new_place
일정_장소_새로운장소|아동_미리알림_전 날|일정_변수_낯선사람만남,kind,new_place
아동_설명_먼저 보여주고 설명하면 잘 이해해요|아동_설명_그림이나 사진이 있으면 좋아요|아동_미리알림_전 날,kind,new_place
아동_설명_먼저 보여주고 설명하면 잘 이해해요|아동_설명_그림이나 사진이 있으면 좋아요|일정_변수_낯선사람만남,kind,new_place
아동_설명_먼저 보여주고 설명하면 잘 이해해요|아동_미리알림_전 날|일정_변수_낯선사람만남,kind,new_place
